"","PID","...1","...2","...3","duration","finished","participantID","participantNUM.x","attention","wb","inner_speech","clarity","valence","reaction","interesting","inner_experience","Q9...19","no_inner_speech_clarity","no_inner_speech_valence","no_inner_speech_reaction","no_inner_speech_interesting","activity","Q14...25","participantNUM.y","StartDate.x","EndDate.x","Progress.x","Duration (in seconds).x","RecordedDate.x","ResponseId.x","consent","DON'T DISCUSS","pid.check.x","personality_1","personality_2","personality_3","personality_4","personality_5","personality_6","personality_7","personality_8","personality_9","personality_10","personality_11","personality_12","personality_13","personality_14","personality_15","personality_16","personality_17","personality_18","personality_19","personality_20","personality_21","personality_22","personality_23","personality_24","personality_25","personality_26","personality_27","att.1","personality_29","personality_30","personality_31","personality_32","personality_33","personality_34","personality_35","personality_36","personality_37","personality_38","personality_39","personality_40","personality_41","personality_42","personality_43","personality_44","personality_45","personality_46","personality_47","personality_48","personality_49","personality_50","att.2","personality_52","personality_53","personality_54","personality_55","personality_56","personality_57","personality_58","personality_59","personality_60","personality_61","personality_62","ffmq_1","ffmq_2","ffmq_3","ffmq_4","ffmq_5","ffmq_6","ffmq_7","ffmq_8","ffmq_9","ffmq_10","ffmq_11","ffmq_12","ffmq_13","ffmq_14","ffmq_15","att.3","age","gender","gender_6_TEXT","sex_at_birth","sexual_orientation_2","sexual_orientation_2_4_TEXT","ethnoracial","mixed_ethnoracial","ses_ladder","country_born","country_raised","country_reside","age_move_US","VAL1","SC1","SC2","SC3","SC4","SC5","SC6","SC7","SC8","SC9","SC10","id.x","StartDate.y","EndDate.y","Progress.y","Duration (in seconds).y","RecordedDate.y","ResponseId.y","pid.check.y","VAL2","hear_about_study","id.y","validation","att.total","age.failure","neuroticism","extraversion","openness","agreeableness","conscientiousness","observing","describe","awareness","nonjudging","nonreactivity","ffmq_all","ffmq_no_observe"
"3132","16353844","08/24/2022 1:51PM","08/24/2022 1:51PM","08/24/2022 1:13PM - 08/24/2022 2:13PM",51.638,"Yes","6304966745883a0ac13c0aeb","Participant 200","1","3",1,NA,NA,NA,NA,"4","MUSIC/SOUNDS : “I was listening to music/podcast, e.g. with my earphones in, or imagining music/sounds”","4","2","3","1","3","Restful activity (e.g., eating, resting, taking a nap, doing nothing, reading for fun, watching TV or videos, browsing the internet or social media)","Participant 200","2022-08-23 16:30:06","2022-08-23 16:34:42","91","275","2022-08-30 16:34:43","R_2zHBZIUUtqw5juK","1","4","A16353844","0","5","5","5","5","3","5","5","1","2","5","2","5","3","5","0","5","1","5","5","5","5","5","3","5","3","3",0,"5","1","1","0","5","5","1","5","5","5","5","1","5","1","0","0","3","3","0","5","0","3",0,"3","3","5","5","1","5","5","1","5","3","5","5","5","5","4","1","4","4","5","5","5","4","5","4","3","1",0,19,"Female",NA,"Female","Plurisexual (Bisexual, Pansexual, etc.)",NA,"Hispanic or Latino",NA,3,"United States of America","United States of America","United States of America",NA,"4","4","13","7","6","12","43","45","54","34","54","36650","2022-10-11 12:15:07","2022-10-11 12:17:20","100","132","2022-10-11 12:17:21","R_DhFl9UKD1gluEfv","A16353844","1","2","36650",0,0,0,42,42,31,22,33,13,12,4,6,7,8.4,7.25
"3133","16359348","09/30/2022 7:49PM","09/30/2022 7:51PM","09/30/2022 7:31PM - 09/30/2022 8:31PM",115.464,"Yes","632f4ddaad42840b308def24","Participant 228","2","6",0,"5","5","3","3",NA,NA,NA,NA,NA,NA,"1","Social activity (e.g., being with family, friends, or peers; phone calls or messages; attending a party or group outing)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3134","16359348","09/26/2022 11:10AM","09/26/2022 11:10AM","09/26/2022 11:10AM - 09/26/2022 12:10PM",49.898,"Yes","632f4ddaad42840b308def24","Participant 228","2","4",1,NA,NA,NA,NA,"5","VISUAL IMAGERY: “I was experiencing visual imagery, e.g. imagining my dog”","4","5","4","3","3","Restful activity (e.g., eating, resting, taking a nap, doing nothing, reading for fun, watching TV or videos, browsing the internet or social media)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3135","16359348","09/27/2022 09:46AM","09/27/2022 09:47AM","09/27/2022 09:35AM - 09/27/2022 10:35AM",58.565,"Yes","632f4ddaad42840b308def24","Participant 228","2","5",1,NA,NA,NA,NA,"7","BLANK MIND:  “I was not thinking about anything at all-- my mind was completely blank”","3","3","5","2","3","Restful activity (e.g., eating, resting, taking a nap, doing nothing, reading for fun, watching TV or videos, browsing the internet or social media)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3136","16359348","09/26/2022 1:34PM","09/26/2022 1:34PM","09/26/2022 1:26PM - 09/26/2022 2:26PM",37.799,"Yes","632f4ddaad42840b308def24","Participant 228","1","4",0,"3","6","4","6",NA,NA,NA,NA,NA,NA,"5","Cognitive activity (e.g., studying, homework, attending lecture, learning something new, puzzle solving)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3137","16359348","10/01/2022 7:09PM","10/01/2022 7:10PM","10/01/2022 7:09PM - 10/01/2022 8:09PM",84.263,"Yes","632f4ddaad42840b308def24","Participant 228","1","4",0,"5","5","5","6",NA,NA,NA,NA,NA,NA,"1","Social activity (e.g., being with family, friends, or peers; phone calls or messages; attending a party or group outing)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3138","16359348","09/26/2022 7:56PM","09/26/2022 7:56PM","09/26/2022 7:46PM - 09/26/2022 8:46PM",34.731,"Yes","632f4ddaad42840b308def24","Participant 228","1","6",0,"3","4","4","3",NA,NA,NA,NA,NA,NA,"5","Cognitive activity (e.g., studying, homework, attending lecture, learning something new, puzzle solving)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3139","16359348","09/29/2022 11:26AM","09/29/2022 11:27AM","09/29/2022 11:25AM - 09/29/2022 12:25PM",40.869,"Yes","632f4ddaad42840b308def24","Participant 228","1","5",0,"3","5","4","4",NA,NA,NA,NA,NA,NA,"4","Household activity (e.g., preparing meals, grocery shopping, household finances, cleaning or other chores)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3140","16359348","09/26/2022 3:46PM","09/26/2022 3:47PM","09/26/2022 3:32PM - 09/26/2022 4:32PM",63.345,"Yes","632f4ddaad42840b308def24","Participant 228","2","4",0,"3","4","5","1",NA,NA,NA,NA,NA,NA,"1","Social activity (e.g., being with family, friends, or peers; phone calls or messages; attending a party or group outing)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3141","16359348","10/01/2022 11:26AM","10/01/2022 11:26AM","10/01/2022 11:18AM - 10/01/2022 12:18PM",39.505,"Yes","632f4ddaad42840b308def24","Participant 228","1","3",1,NA,NA,NA,NA,"1","BODY: “I was experiencing body sensations, e.g. hunger”","3","4","4","1","3","Restful activity (e.g., eating, resting, taking a nap, doing nothing, reading for fun, watching TV or videos, browsing the internet or social media)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3142","16359348","09/26/2022 09:43AM","09/26/2022 09:44AM","09/26/2022 09:41AM - 09/26/2022 10:41AM",61.285,"Yes","632f4ddaad42840b308def24","Participant 228","1","4",1,NA,NA,NA,NA,"5","VISUAL IMAGERY: “I was experiencing visual imagery, e.g. imagining my dog”","4","3","5","5","3","Restful activity (e.g., eating, resting, taking a nap, doing nothing, reading for fun, watching TV or videos, browsing the internet or social media)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3143","16359348","09/25/2022 4:23PM","09/25/2022 4:24PM","09/25/2022 3:42PM - 09/25/2022 4:42PM",34.33,"Yes","632f4ddaad42840b308def24","Participant 228","2","5",0,"4","4","4","4",NA,NA,NA,NA,NA,NA,"4","Household activity (e.g., preparing meals, grocery shopping, household finances, cleaning or other chores)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3144","16359348","09/28/2022 3:50PM","09/28/2022 3:51PM","09/28/2022 3:00PM - 09/28/2022 4:00PM",36.276,"Yes","632f4ddaad42840b308def24","Participant 228","1","3",0,"6","4","3","3",NA,NA,NA,NA,NA,NA,"5","Cognitive activity (e.g., studying, homework, attending lecture, learning something new, puzzle solving)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3145","16359348","09/29/2022 7:58PM","09/29/2022 7:59PM","09/29/2022 7:01PM - 09/29/2022 8:01PM",40.482,"Yes","632f4ddaad42840b308def24","Participant 228","1","4",1,NA,NA,NA,NA,"5","VISUAL IMAGERY: “I was experiencing visual imagery, e.g. imagining my dog”","4","4","4","2","3","Restful activity (e.g., eating, resting, taking a nap, doing nothing, reading for fun, watching TV or videos, browsing the internet or social media)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3146","16359348","09/27/2022 11:57AM","09/27/2022 11:58AM","09/27/2022 11:56AM - 09/27/2022 12:56PM",35.342,"Yes","632f4ddaad42840b308def24","Participant 228","1","5",0,"4","4","3","3",NA,NA,NA,NA,NA,NA,"3","Restful activity (e.g., eating, resting, taking a nap, doing nothing, reading for fun, watching TV or videos, browsing the internet or social media)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3147","16359348","09/29/2022 4:04PM","09/29/2022 4:04PM","09/29/2022 3:12PM - 09/29/2022 4:12PM",40.867,"Yes","632f4ddaad42840b308def24","Participant 228","1","5",0,"5","5","5","3",NA,NA,NA,NA,NA,NA,"2","Physical activity (e.g., exercising, sports, walking, bicycling, hiking)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3148","16359348","09/28/2022 7:43PM","09/28/2022 7:45PM","09/28/2022 7:29PM - 09/28/2022 8:29PM",100.29,"Yes","632f4ddaad42840b308def24","Participant 228","1","6",1,NA,NA,NA,NA,"7","BLANK MIND:  “I was not thinking about anything at all-- my mind was completely blank”","3","4","4","3","3","Restful activity (e.g., eating, resting, taking a nap, doing nothing, reading for fun, watching TV or videos, browsing the internet or social media)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3149","16359348","09/25/2022 2:09PM","09/25/2022 2:11PM","09/25/2022 1:22PM - 09/25/2022 2:22PM",68.772,"Yes","632f4ddaad42840b308def24","Participant 228","2","5",0,"6","5","5","3",NA,NA,NA,NA,NA,NA,"4","Household activity (e.g., preparing meals, grocery shopping, household finances, cleaning or other chores)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3150","16359348","09/29/2022 1:46PM","09/29/2022 1:47PM","09/29/2022 1:45PM - 09/29/2022 2:45PM",70.408,"Yes","632f4ddaad42840b308def24","Participant 228","1","4",0,"4","5","4","4",NA,NA,NA,NA,NA,NA,"5","Cognitive activity (e.g., studying, homework, attending lecture, learning something new, puzzle solving)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3151","16359348","09/25/2022 09:22AM","09/25/2022 09:23AM","09/25/2022 09:16AM - 09/25/2022 10:16AM",53.992,"Yes","632f4ddaad42840b308def24","Participant 228","1","7",0,"7","5","4","5",NA,NA,NA,NA,NA,NA,"1","Social activity (e.g., being with family, friends, or peers; phone calls or messages; attending a party or group outing)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3152","16359348","09/29/2022 10:09AM","09/29/2022 10:10AM","09/29/2022 09:55AM - 09/29/2022 10:55AM",38.78,"Yes","632f4ddaad42840b308def24","Participant 228","1","5",0,"3","4","4","4",NA,NA,NA,NA,NA,NA,"3","Restful activity (e.g., eating, resting, taking a nap, doing nothing, reading for fun, watching TV or videos, browsing the internet or social media)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
"3153","16359348","10/01/2022 1:01PM","10/01/2022 1:02PM","10/01/2022 1:01PM - 10/01/2022 2:01PM",49.947,"Yes","632f4ddaad42840b308def24","Participant 228","2","4",0,"3","3","4","3",NA,NA,NA,NA,NA,NA,"3","Restful activity (e.g., eating, resting, taking a nap, doing nothing, reading for fun, watching TV or videos, browsing the internet or social media)","Participant 228","2022-09-24 12:00:36","2022-09-24 12:40:09","100","2372","2022-09-24 12:40:10","R_bEnOMXYqI7dXl4t","1","4","A16359348","2","2","2","5","3","2","5","3","2","2","1","5","5","2","0","2","5","0","3","5","1","3","0","1","3","0","1",0,"2","2","2","3","3","0","5","3","0","2","5","3","5","1","0","5","0","0","2","1","0","5",0,"3","0","2","5","5","0","0","2","5","3","3","3","4","1","1","4","4","2","1","1","4","4","4","2","1","3",0,21,"Male",NA,"Male","Heterosexual",NA,"Asian",NA,5,"China","China","United States of America",16,"1","14","11","11","15","12","55","51","42","40","24","38466","2022-10-02 15:54:41","2022-10-02 15:55:20","100","38","2022-10-02 15:55:21","R_vlBrbhm0SsrjKQp","A16359348","1","2","38466",0,0,0,12,30,43,28,39,11,12,14,15,11,12.6,13
